#Name (cmd = mergePeaks 03_motif/cluster_2_homer_VS_bgPeaks/bg.clean.pos 03_motif/cluster_2_homer_VS_bgPeaks/target.clean..pos -d given -cobound 1 -prefix 03_motif/cluster_2_homer_VS_bgPeaks/0.112137839970277.2.tmp)	chr	start	end	strand	stat	stat2	03_motif/cluster_2_homer_VS_bgPeaks/target.clean..pos
BG647.346_r11	18	50078051	50078550	+	2.22	0.000	647.346_r11
BG647.346_r12	19	10747401	10748100	+	1.66	0.000	759.526_r9
BG647.346_r13	19	53264201	53265000	+	1.29	0.000	816.694_r6,647.346_r13
BG647.346_r14	2	84678101	84678850	+	2.22	0.000	1414.92_r10,647.346_r14
BG647.346_r15	2	129296851	129297850	+	1.48	0.000	653.356_r11,647.346_r15,667.785_r3
BG647.346_r16	4	107209351	107210700	+	1.29	0.000	647.346_r16
BG647.346_r17	5	24685451	24686250	+	1.48	0.000	1296.29_r3,2130.9_r11,980.033_r4,647.346_r17
BG647.346_r18	5	66193001	66194050	+	1.29	0.000	647.346_r18,2096.8_r11,1021.32_r11
BG647.346_r19	5	134313501	134314350	+	1.48	0.000	1466.06_r20,647.346_r19
BG647.346_r20	5	139298501	139299650	+	1.48	0.000	2437.75_r4,647.346_r20
BG647.346_r21	6	8648501	8649250	+	2.40	0.000	647.346_r21
BG647.346_r22	6	48745601	48746400	+	1.48	0.000	647.346_r22,775.86_r20
BG647.346_r23	7	44895551	44896200	+	1.85	0.000	647.346_r23,947.367_r2,677.606
BG647.346_r24	7	80534801	80535650	+	1.29	0.000	931.032_r6,2361.03_r10,647.346_r24
BG647.346_r25	7	111028651	111029250	+	2.03	0.000	647.346_r25,1457.53_r22
BG647.346_r26	7	139151151	139151900	+	1.66	0.000	647.346_r26
BG647.346_r27	8	71370551	71371750	+	1.48	0.000	647.346_r27,2199.08_r8
BG647.346_r28	8	84663851	84664900	+	1.48	0.000	647.346_r28
BG2915.07_r1	15	100686301	100687950	+	4.43	0.000	2915.07_r1
BG2915.07_r2	5	136170351	136172200	+	3.41	0.000	2944.55,2915.07_r2
BG3025.87	2	91834651	91836300	+	6.48	0.000	1727.25,3025.87
BG2753.12_r1	12	17387651	17388650	+	5.28	0.000	1012.7_r4,693.586
BG2753.12_r2	18	73835251	73836500	+	6.99	0.000	1100.49_r7,2753.12_r2,661.524
BG2753.12_r3	19	6979601	6981200	+	4.60	0.000	1673.85_r1,849.362_r4,2753.12_r3
BG2753.12_r4	4	133671951	133673500	+	4.43	0.000	2753.12_r4,1078.04_r7
BG2753.12_r5	4	135076001	135078100	+	5.97	0.000	2753.12_r5,751.359_r10
BG2753.12_r6	8	35634001	35635050	+	4.43	0.000	953.29_r5,1443.59_r5,2753.12_r6
BG1293.08_r1	8	105565601	105568450	+	1.70	0.000	718.691_r17,1293.08_r1,1406.39_r12
BG4935.16	12	99640051	99643150	+	5.80	0.000	4935.16,1306.71_r2,815.091_r1
BG1721.76_r1	15	37461001	37462150	+	3.92	0.000	1721.76_r1,785.629,924.779_r6
BG1721.76_r2	18	10180951	10182850	+	2.39	0.000	1721.76_r2
BG1721.76_r3	18	12127801	12129450	+	4.43	0.000	1721.76_r3
BG1721.76_r4	3	90079101	90080550	+	2.39	0.000	1721.76_r4
BG1721.76_r5	4	108832801	108834850	+	2.56	0.000	1721.76_r5,776.815_r12
BG1721.76_r6	5	73256101	73257250	+	2.90	0.000	1721.76_r6
BG1721.76_r7	6	85914851	85916650	+	2.56	0.000	1721.76_r7
BG1721.76_r8	8	109608151	109609300	+	3.58	0.000	661.523_r23,1721.76_r8
BG1721.76_r9	9	31029601	31030700	+	4.43	0.000	823.054_r14,1721.76_r9
BG5421	2	153161151	153162200	+	19.3	0.000	5421,833.468_r2
BG1412.88_r2	7	101895951	101897000	+	3.92	0.000	1229.96_r5,854.371_r5,1037.46_r8
BG1412.88_r3	7	127112651	127114150	+	1.96	0.000	1412.88_r3
BG1412.88_r4	9	92383951	92385100	+	2.78	0.000	1781.43_r11,1412.88_r4
BG932.934_r1	16	93552651	93553300	+	2.75	0.000	1257.71_r3
BG932.934_r2	18	50016601	50017650	+	1.96	0.000	906.097_r4
BG932.934_r3	19	12796551	12797400	+	2.16	0.000	1045_r3,3128.16,932.934_r3
BG932.934_r4	2	6706251	6706900	+	2.95	0.000	932.934_r4
BG932.934_r5	2	180273551	180274150	+	1.96	0.000	1892.24_r6
BG932.934_r6	5	105518601	105519600	+	2.36	0.000	932.934_r6
BG746.348_r1	6	124740501	124741600	+	2.16	0.000	1572.13_r1,746.348_r1
BG746.348_r2	6	125483451	125484100	+	1.77	0.000	1824.05_r10,1069.87_r8
BG3392.39	13	95892251	95893600	+	8.86	0.000	2563.13,3392.39
BG874.013_r1	19	4793451	4794450	+	1.77	0.000	1294.69_r4
BG874.013_r2	4	127021001	127021650	+	2.36	0.000	874.013_r2
BG716.887_r1	11	77981951	77982950	+	1.77	0.000	2028.61_r2,716.887_r1
BG716.887_r2	13	23431951	23433500	+	0.982	0.000	716.887_r2,638.099_r2
BG716.887_r3	15	96640351	96641000	+	1.77	0.000	775.86_r12,716.887_r3
BG716.887_r4	17	87025251	87025900	+	2.55	0.000	716.887_r4
BG716.887_r5	7	4136801	4137450	+	1.96	0.000	2003.04_r16,716.887_r5,1479.9_r1
BG716.887_r6	8	84066651	84067600	+	1.77	0.000	730.575_r6,1723.22_r3,3861.18,716.887_r6
BG1026.5_r1	15	80735501	80736100	+	2.96	0.000	743.192_r7,1926.33_r2,1026.5_r1
BG1026.5_r2	2	57237951	57239200	+	2.22	0.000	2642.31_r2
BG1026.5_r3	6	129236951	129238700	+	1.66	0.000	1026.5_r3,842.242_r2,1412.88
BG1815.52_r1	10	13982951	13984400	+	3.58	0.000	1109.7_r2,1815.52_r1
BG1815.52_r2	11	5296401	5297450	+	4.94	0.000	784.026,1815.52_r2
BG1815.52_r3	12	86686051	86687450	+	3.75	0.000	1815.52_r3,1331.21_r1,1081.99_r3
BG1815.52_r4	12	115802201	115803100	+	3.07	0.000	1815.52_r4
BG1815.52_r5	2	173085501	173086300	+	4.94	0.000	1102.54_r6,1815.52_r5
BG1815.52_r6	3	31060651	31062150	+	3.75	0.000	1815.52_r6
BG1815.52_r7	3	32529151	32529900	+	4.60	0.000	1815.52_r7
BG1815.52_r8	5	105839751	105840800	+	3.92	0.000	864.191,1815.52_r8,1012.7_r9
BG1815.52_r9	7	126703751	126705650	+	3.07	0.000	1815.52_r9,1394.49_r8
BG2081.92_r2	2	101756151	101756600	+	7.07	0.000	1600.72_r6
BG2081.92_r3	5	109557001	109559050	+	1.96	0.000	1045_r7
BG2081.92_r4	7	27473101	27473750	+	6.68	0.000	1330.83_r1
BG2081.92_r5	9	44985951	44987200	+	5.50	0.000	1151.5_r1
BG1239.2_r2	19	47730851	47732200	+	2.22	0.000	5088.58
BG1813.07	2	165654801	165655800	+	3.76	0.000	1813.07,1812.19
BG816.694_r1	10	39731051	39731950	+	1.47	0.000	1026.51,816.694_r1,2437.74_r2
BG816.694_r2	12	118301601	118302700	+	1.31	0.000	2846.88_r3,816.694_r2
BG816.694_r4	16	52031101	52031600	+	2.78	0.000	859.789,1479.65_r2,816.694_r4,1772.9_r3
BG816.694_r5	17	33555001	33556150	+	1.47	0.000	816.694_r5
BG816.694_r6	19	53263851	53265250	+	1.14	0.000	816.694_r6,647.346_r13
BG816.694_r7	2	26503001	26504300	+	1.31	0.000	816.694_r7
BG816.694_r8	3	142765601	142766650	+	1.63	0.000	816.694_r8
BG1646.11_r1	10	96179751	96181500	+	2.03	0.000	1646.11_r1,1900.76_r1
BG1646.11_r2	14	31640701	31641500	+	3.70	0.000	1646.11_r2
BG1646.11_r3	17	47501551	47502400	+	4.81	0.000	1646.11_r3,1807_r8,1363.88_r4
BG1646.11_r4	5	135545051	135545700	+	4.62	0.000	2572.59
BG1646.11_r6	9	100544901	100546500	+	2.96	0.000	1646.11_r6,1050.78_r9,1431.96_r27
BG1257.01_r1	17	55958601	55959500	+	3.34	0.000	1257.01_r1,792.194_r11
BG1257.01_r2	4	59265001	59266150	+	3.14	0.000	3494.67_r3,914.697_r4
BG1257.01_r3	5	76950551	76952000	+	2.36	0.000	1257.01_r3,2898.02_r3
BG1257.01_r4	7	139388451	139389350	+	2.55	0.000	1205.28_r11
BG2000.9	5	37066551	37067450	+	5.39	0.000	1868.05_r2
BG8250.83	10	86705201	86707300	+	8.52	0.000	4235.49,8250.83,2595.59
BG1217.57_r2	11	96966601	96968200	+	1.32	0.000	1217.57_r2,677.857_r2
BG1217.57_r3	11	97728201	97730300	+	1.51	0.000	1217.57_r3,1479.9
BG1217.57_r4	11	108268301	108269650	+	2.08	0.000	1217.57_r4
BG1217.57_r5	11	109419151	109420600	+	1.89	0.000	1217.57_r5
BG1217.57_r6	12	112588651	112590500	+	1.51	0.000	1217.57_r6
BG1217.57_r7	2	32492701	32494150	+	1.51	0.000	1217.57_r7,1500.15_r11,869.293_r6,1227.55_r5
BG1217.57_r9	5	33628651	33629700	+	2.64	0.000	1217.57_r9
BG4423.74	2	119476651	119478400	+	6.48	0.000	1339.38_r3,4423.74,869.293_r7
BG1004.53	1	36309251	36310200	+	2.94	0.000	610.354,1004.53
BG1004.54	10	60277151	60278200	+	2.12	0.000	1004.54,756.167
BG776.815_r10	3	90490551	90491650	+	1.85	0.000	932.935_r5,776.815_r10,2292.84_r7
BG776.815_r11	3	106448801	106450050	+	1.11	0.000	776.815_r11
BG776.815_r12	4	108834201	108834650	+	2.77	0.000	1721.76_r5,776.815_r12
BG776.815_r13	4	141139251	141139850	+	2.40	0.000	776.815_r13
BG776.815_r14	5	45450151	45450700	+	2.59	0.000	776.815_r14,1568.05_r7
BG776.815_r15	7	63937251	63938000	+	1.66	0.000	8659.96,776.815_r15
BG776.815_r16	7	140124851	140125950	+	1.66	0.000	776.815_r16,2020.09_r14
BG776.815_r17	8	83331801	83332850	+	1.29	0.000	776.815_r17
BG776.815_r18	8	104246851	104247400	+	2.59	0.000	776.815_r18
BG776.815_r19	9	36727201	36727600	+	2.77	0.000	1160.94_r6,1394.49_r10,776.815_r19
BG776.815_r20	9	106367751	106368650	+	1.48	0.000	776.815_r20
BG1158.8_r2	2	132252501	132253400	+	2.36	0.000	4261.79
BG1158.8_r4	5	139303451	139304500	+	2.36	0.000	1738.81_r15,686.023_r12,1158.8_r4
BG1158.8_r5	6	35133451	35134700	+	2.55	0.000	1158.8_r5,800.361_r13
BG1158.8_r7	7	63938651	63940000	+	1.96	0.000	8659.96
BG1687.67_r10	2	167349101	167349950	+	4.43	0.000	1345.39_r3
BG1687.67_r12	3	116007151	116008500	+	3.58	0.000	799.712,1687.67_r12,896.658
BG1687.67_r13	4	121196001	121197650	+	2.73	0.000	1687.67_r13
BG1687.67_r14	4	150808151	150809250	+	3.24	0.000	824.91_r3,1687.67_r14,610.356_r2
BG1687.67_r15	5	30666401	30667200	+	4.26	0.000	1687.67_r15
BG1687.67_r16	7	16874951	16875550	+	5.80	0.000	1527.22_r6,726.707_r7,1035.75_r12,1687.67_r16
BG1687.67_r17	7	28766251	28767050	+	5.63	0.000	897.036_r12,710.524_r16,1687.67_r17
BG1687.67_r19	7	122288601	122290300	+	2.90	0.000	1687.67_r19
BG1687.67_r20	9	14784551	14785550	+	3.75	0.000	1687.67_r20
BG1687.67_r21	9	61012851	61013500	+	5.28	0.000	1687.67_r21,1086.2_r25
BG1687.67_r22	9	116214301	116214900	+	4.94	0.000	1687.67_r22
BG1692.35_r1	4	156021501	156022900	+	2.96	0.000	1456.38,1692.35_r1,922.864_r4
BG1767.66	2	128426501	128428450	+	1.77	0.000	1767.66,3051.45
BG1767.67	1	173439951	173441550	+	3.14	0.000	1767.67,1902.9,833.47
BG1202.21	1	74200551	74201650	+	3.33	0.000	1202.21
BG1534.24	11	86624151	86625100	+	3.07	0.000	1534.24
BG1534.25	11	51874301	51874850	+	4.77	0.000	718.691_r3,1534.25,1217.72
BG4278.84	5	23432451	23434650	+	9.03	0.000	1968.12_r2
BG1866.66	10	12984451	12985650	+	5.28	0.000	1866.66,939.198
BG1866.67	1	58445051	58445600	+	6.14	0.000	1274.2,1866.67,776.814
BG2105.32	12	111813601	111815000	+	7.50	0.000	2105.32
BG2105.33	1	75141951	75143000	+	5.63	0.000	726.858_r2
BG1470.05	3	9754101	9755750	+	2.29	0.000	3307.15_r1,1217.72_r2
BG1414.92_r1	10	78573751	78575250	+	2.05	0.000	1414.92_r1
BG1414.92_r2	10	89443251	89444000	+	3.58	0.000	1414.92_r2
BG1414.92_r3	12	85624451	85625550	+	2.90	0.000	1414.92_r3
BG1414.92_r4	13	30692851	30693400	+	5.28	0.000	759.525_r1,1414.92_r4,1433.41_r2
BG1414.92_r5	15	100461101	100462100	+	3.92	0.000	669.69_r7,1414.92_r5
BG1414.92_r6	16	58498201	58498650	+	4.09	0.000	1414.92_r6
BG1414.92_r7	17	83654751	83655300	+	4.77	0.000	1414.92_r7
BG1414.92_r8	19	4299151	4300300	+	5.63	0.000	1414.92_r8
BG1414.92_r9	2	61493801	61494600	+	3.24	0.000	1414.92_r9
BG912.069	13	51644001	51646400	+	0.793	0.000	912.069,2369.56_r2
BG1777.49_r1	10	80701601	80702650	+	4.32	0.000	1067.97_r2
BG1777.49_r2	17	34210251	34211400	+	4.52	0.000	906.097_r3,1118.87_r5
BG2531.5	19	53423401	53425050	+	4.43	0.000	2221.41,1008.01_r9,2531.5,1205.28_r4
BG1057.11	14	47541401	47542450	+	1.89	0.000	677.857_r3,687.425_r3,1057.11
BG1585.39_r1	10	81432601	81433200	+	4.94	0.000	1585.39_r1
BG1585.39_r2	10	83718751	83719700	+	3.75	0.000	1585.39_r2
BG1585.39_r3	10	128337301	128338550	+	3.92	0.000	922.864_r1,1585.39_r3
BG1585.39_r4	12	105008551	105010050	+	2.05	0.000	1585.39_r4
BG1585.39_r5	13	53065251	53066200	+	3.07	0.000	1585.39_r5
BG1585.39_r6	14	73289451	73290750	+	4.26	0.000	1585.39_r6,785.628
BG1585.39_r7	15	84922351	84924000	+	2.73	0.000	1585.39_r7
BG1585.39_r8	16	58693851	58694750	+	3.75	0.000	712.081_r4,1585.39_r8
BG1585.39_r9	18	34372101	34373600	+	3.75	0.000	665.842_r4,1585.39_r9
BG3179.3	10	80561301	80562300	+	9.72	0.000	857.529_r4
BG1211.46_r1	11	83648901	83650050	+	2.22	0.000	1593.91_r2,1211.46_r1
BG1211.46_r2	13	92354301	92355200	+	1.85	0.000	2906.54_r4,1211.46_r2,1168.62_r3
BG1211.46_r4	6	97351551	97353050	+	1.85	0.000	1211.46_r4
BG702.358_r1	11	117654051	117654750	+	1.96	0.000	702.358_r1,834.731,2241.7_r3
BG702.358_r2	12	110504701	110505450	+	1.96	0.000	1350.18,1610.96_r4,702.358_r2
BG702.358_r4	3	52343401	52343800	+	1.96	0.000	702.358_r4
BG702.358_r5	5	103760851	103761550	+	2.12	0.000	702.358_r5
BG702.358_r6	6	97222951	97223450	+	2.12	0.000	4619.79,702.358_r6
BG702.358_r7	7	83660251	83661000	+	1.96	0.000	1628.01_r5,1205.28_r10,702.358_r7
BG702.358_r8	9	69457751	69458500	+	2.29	0.000	942.754_r1,702.358_r8,878.54_r12
BG702.358_r9	9	123814101	123815100	+	1.96	0.000	702.358_r9,1534.24_r5
BG736.526_r1	7	30551851	30552750	+	1.57	0.000	3895.28_r1,1045.37_r15,736.526_r1
BG736.526_r2	8	94365151	94366000	+	1.57	0.000	2079.75_r6,857.529_r12,736.526_r2
BG669.69_r1	11	53609201	53610100	+	2.12	0.000	669.69_r1
BG669.69_r2	11	83472601	83473300	+	2.12	0.000	669.69_r2
BG669.69_r3	12	16525801	16526350	+	1.96	0.000	669.69_r3
BG669.69_r4	12	87266101	87266750	+	1.80	0.000	913.295_r1,669.69_r4
BG669.69_r5	14	21830751	21831750	+	1.63	0.000	906.097_r2,669.69_r5
BG669.69_r6	15	98952801	98953750	+	2.29	0.000	669.69_r6,1593.91_r5
BG669.69_r7	15	100460751	100462000	+	1.14	0.000	669.69_r7,1414.92_r5
BG669.69_r8	16	43697751	43698350	+	2.61	0.000	1474.58_r6,669.69_r8
BG669.69_r9	16	52064601	52065950	+	1.14	0.000	669.69_r9
BG813.807_r2	11	59202151	59202600	+	2.96	0.000	996.367_r1,813.807_r2
BG813.807_r3	18	84685251	84686200	+	1.66	0.000	687.426_r4,813.807_r3
BG813.807_r4	2	22804751	22805750	+	1.29	0.000	813.807_r4,2113.85_r6
BG813.807_r5	4	133621551	133623100	+	1.29	0.000	813.807_r5,882.03_r11
BG813.807_r6	6	114680401	114681450	+	1.85	0.000	813.807_r6,988.201_r7
BG813.807_r7	7	75644401	75645550	+	1.29	0.000	1738.81_r16,813.807_r7
BG813.807_r8	9	123509601	123510350	+	3.70	0.000	2991.78_r2
BG2301.37_r1	13	63223101	63223950	+	5.46	0.000	784.027_r5,2301.37_r1
BG2301.37_r3	4	117124201	117125100	+	5.63	0.000	2301.37_r3,1274.04_r6
BG4517.5	10	75892451	75893800	+	12.8	0.000	4517.5
BG1679.15_r1	1	105663251	105664000	+	4.94	0.000	1679.15_r1
BG1679.15_r3	11	52076051	52076950	+	3.41	0.000	647.347_r1,1679.15_r3
BG1679.15_r4	13	33964651	33965650	+	2.90	0.000	878.542_r1,1679.15_r4
BG1679.15_r5	14	25855051	25855950	+	5.46	0.000	637.022_r14,1679.15_r5
BG1679.15_r6	16	23127201	23128350	+	3.07	0.000	739.825_r2,1679.15_r6
BG1679.15_r7	16	38403251	38404200	+	4.60	0.000	991.389,1679.15_r7,795.31_r2
BG1679.15_r8	19	18598051	18599350	+	2.39	0.000	1363.88_r6,1679.15_r8
BG1679.15_r9	3	97226951	97228550	+	2.56	0.000	1679.15_r9,697.245
BG1517.2_r10	17	73034401	73035150	+	3.41	0.000	1517.2_r10
BG1517.2_r11	17	83772551	83773100	+	7.33	0.000	1517.2_r11
BG1517.2_r12	18	24121051	24121950	+	3.58	0.000	1517.2_r12
BG1517.2_r13	19	41597301	41598250	+	3.07	0.000	1517.2_r13,906.531_r7
BG1517.2_r14	2	20930351	20931750	+	2.73	0.000	1517.2_r14
BG1517.2_r15	3	30995351	30996200	+	4.26	0.000	1517.2_r15
BG1517.2_r16	3	52701501	52702250	+	4.26	0.000	1517.2_r16
BG1517.2_r17	4	108070801	108071700	+	2.56	0.000	1517.2_r17
BG1517.2_r18	4	129793201	129794250	+	2.90	0.000	1517.2_r18,913.294_r2,749.072_r7
BG1517.2_r19	4	130904751	130905950	+	2.39	0.000	1517.2_r19
BG1517.2_r20	5	139149601	139150500	+	4.09	0.000	1780.39_r2,1248.45_r5,1517.2_r20
BG1517.2_r21	6	48601251	48603050	+	3.07	0.000	1517.2_r21
BG1517.2_r22	6	86608551	86609650	+	3.92	0.000	1517.2_r22
BG1517.2_r23	7	12921601	12922250	+	4.77	0.000	1517.2_r23
BG1517.2_r24	7	58448701	58449200	+	5.11	0.000	784.026_r7,1517.2_r24
BG1517.2_r25	8	14993501	14994850	+	3.07	0.000	1517.2_r25
BG1517.2_r26	8	46210301	46211100	+	3.92	0.000	1517.2_r26
BG1517.2_r27	8	83566701	83567000	+	6.48	0.000	1494.55_r7
BG1517.2_r28	8	117288051	117288550	+	5.46	0.000	883.832_r4,1517.2_r28
BG1517.2_r29	9	21237301	21238000	+	3.92	0.000	1517.2_r29
BG1517.2_r30	9	66279901	66280950	+	4.43	0.000	1517.2_r30
BG1290.38	1	52019601	52020400	+	3.76	0.000	1128.23
BG6247.79	17	56078901	56080000	+	12.1	0.000	896.659_r4
BG2589.38	15	76659701	76660400	+	7.40	0.000	2556.25
BG759.526_r10	19	38054251	38055200	+	2.12	0.000	759.526_r10
BG759.526_r11	2	25255351	25256100	+	2.29	0.000	759.526_r11
BG759.526_r12	3	75929901	75930450	+	2.29	0.000	2795.74,897.036_r8,759.526_r12
BG759.526_r13	3	135438151	135438750	+	2.61	0.000	2812.78_r2,610.355_r15,667.785_r5,759.526_r13
BG759.526_r14	4	11768751	11769950	+	1.31	0.000	759.526_r14
BG759.526_r15	5	105642251	105642950	+	2.78	0.000	759.526_r15
BG759.526_r16	5	113639851	113640600	+	2.12	0.000	832.758,759.526_r16,906.284_r14
BG759.526_r17	6	120916301	120916850	+	2.45	0.000	759.526_r17
BG759.526_r18	7	135588451	135589400	+	1.47	0.000	2207.61_r5,759.526_r18,938.505_r1
BG759.526_r19	9	82004951	82006000	+	1.31	0.000	759.526_r19
BG759.526_r20	9	116188551	116189100	+	2.45	0.000	759.526_r20
BG759.526_r21	9	124423601	124424450	+	1.63	0.000	2563.12,6333.02,759.526_r21
BG1794.07_r1	3	95624851	95625600	+	4.62	0.000	1464.65
BG1373.1	14	54223651	54225300	+	1.83	0.000	4687.82,1373.1,4150.98,786.063_r5
BG1265.88_r10	6	122810301	122811500	+	3.10	0.000	1265.88_r10,2531.51_r3,610.355_r19
BG915.531_r2	18	62169051	62170000	+	2.77	0.000	972.215,775.859_r3,915.531_r2
BG915.531_r3	4	139622751	139623750	+	2.40	0.000	922.865_r12,915.531_r3
BG915.531_r5	9	107312951	107313900	+	2.22	0.000	1086.2_r26,1491.63_r24,915.531_r5
BG1069.87_r1	10	61679901	61681050	+	1.63	0.000	1069.87_r1
BG1069.87_r2	10	128749801	128750650	+	2.45	0.000	1019.36,1069.87_r2
BG1069.87_r4	11	60352551	60353600	+	3.27	0.000	1069.87_r4,850.797
BG1069.87_r5	11	97728201	97729050	+	2.61	0.000	1217.57_r3,1479.9
BG1069.87_r6	18	56431351	56432650	+	1.63	0.000	1047.67_r2,1069.87_r6
BG1069.87_r7	2	29869101	29870500	+	1.47	0.000	1069.87_r7,1985.99_r1,924.779_r8
BG1069.87_r8	6	125483501	125484350	+	3.27	0.000	1824.05_r10,1069.87_r8
BG1069.87_r9	7	6362451	6363350	+	2.29	0.000	2778.69_r3,1669.46_r1,1069.87_r9
BG2292.84	10	60162301	60163100	+	6.82	0.000	707.067_r1,628.855_r4,2292.84
BG2292.85	3	37978401	37979000	+	6.65	0.000	2292.85
BG2787.21	4	145220551	145222350	+	2.90	0.000	2787.21,1512.34_r7,939.199_r8
BG3358.29	1	53844951	53846850	+	7.50	0.000	3358.29,1276.65,952.523
BG965.068_r1	11	69410051	69412150	+	1.05	0.000	965.068_r1,1576.86_r4,647.346_r4
BG965.068_r2	4	145235201	145236450	+	1.93	0.000	965.068_r2,1072.74_r6
BG1721.77_r1	3	84125651	84126600	+	4.09	0.000	1721.77_r1,735.025_r9
BG2490.92	1	39842201	39843650	+	5.55	0.000	2490.92,1028.8
BG932.935_r1	11	74837951	74838700	+	2.16	0.000	1934.86,932.935_r1
BG932.935_r2	17	5802101	5802850	+	1.96	0.000	5787.51
BG932.935_r3	19	53800451	53801300	+	2.95	0.000	1713.24_r7,1274.04_r4,786.063_r9,932.935_r3
BG932.935_r4	3	40948751	40950100	+	3.54	0.000	932.935_r4
BG932.935_r5	3	90490551	90491650	+	2.55	0.000	932.935_r5,776.815_r10,2292.84_r7
BG932.935_r6	3	97767701	97768500	+	2.55	0.000	726.858_r17,932.935_r6,1713.24_r10
BG932.935_r7	9	45944901	45945700	+	1.77	0.000	932.935_r7
BG1355.71_r1	15	76203101	76204500	+	2.12	0.000	1355.71_r1,1482.88,2173.51_r3
BG1355.71_r2	6	115677301	115678300	+	2.94	0.000	5224.96,1585.67,1113.74_r13
BG1355.71_r3	6	124723151	124724100	+	3.43	0.000	1355.71_r3
BG1355.71_r4	9	83440851	83441500	+	4.90	0.000	1355.71_r4,2071.23_r12
BG1562.88_r1	18	39137201	39138850	+	2.40	0.000	1562.88_r1,913.294_r1
BG1562.88_r2	8	47674651	47675350	+	4.07	0.000	2494.37_r1
BG1715.06	12	105000351	105001550	+	3.10	0.000	1715.06,1072.74_r1
BG897.035_r1	13	52882701	52883600	+	1.66	0.000	897.035_r1,775.86_r8
BG897.035_r2	16	91597651	91598200	+	2.77	0.000	1849.62_r3,784.027_r9,897.035_r2
BG897.035_r3	X	167179601	167180400	+	2.59	0.000	897.035_r3
BG1098.48_r1	14	54138101	54138500	+	3.97	0.000	1098.48_r1
BG1098.48_r2	15	78591851	78592550	+	2.14	0.000	2020.09_r5,1098.48_r2
BG1098.48_r7	5	66074851	66075400	+	3.97	0.000	739.823_r18
BG1098.48_r9	6	127582601	127583350	+	2.75	0.000	1227.55_r8,1098.48_r9
BG5804.56	12	113167801	113168700	+	17.9	0.000	1972.65
BG1440.48_r1	4	135876401	135876750	+	5.80	0.000	1298.54_r5,1440.48_r1,893.653_r5
BG816.695_r1	12	21451001	21451950	+	1.96	0.000	816.695_r1,1306.11_r4
BG816.695_r2	13	63567551	63568350	+	1.80	0.000	816.695_r2
BG816.695_r3	16	90143851	90144350	+	2.45	0.000	2275.8_r3,816.695_r3
BG816.695_r4	18	39020301	39021000	+	1.80	0.000	816.695_r4
BG816.695_r5	2	154603401	154604250	+	2.12	0.000	1687.67_r8,816.695_r5
BG816.695_r6	3	95672551	95673200	+	2.12	0.000	3716.28_r2,638.098_r16
BG816.695_r7	7	105398851	105399900	+	2.12	0.000	1247.19,816.695_r7,2020.09_r12
BG816.695_r8	8	4253001	4253800	+	2.61	0.000	730.577_r4,2872.45_r5
BG816.695_r9	8	70698501	70699400	+	1.80	0.000	1040.96_r6,816.695_r9
BG3690.71	17	57059551	57060900	+	8.18	0.000	3690.71
BG1394.49_r1	1	132010601	132011600	+	2.36	0.000	1642.3
BG1394.49_r2	13	111725151	111726250	+	3.54	0.000	2659.36,1123.18_r2
BG1394.49_r3	15	76659751	76660500	+	4.32	0.000	2556.25
BG1394.49_r4	17	70851851	70852950	+	1.96	0.000	1394.49_r4,924.975,1414.91_r7,1037.2_r5
BG1394.49_r5	17	84119201	84120200	+	2.55	0.000	2898.02_r1
BG1394.49_r6	18	65381601	65382300	+	3.14	0.000	1617.21_r1
BG1394.49_r7	5	115489451	115490800	+	2.36	0.000	1394.49_r7
BG1394.49_r8	7	126703801	126705100	+	1.96	0.000	1815.52_r9,1394.49_r8
BG4261.79	2	132252451	132254300	+	6.31	0.000	4261.79
BG3000.3	10	62339151	62340950	+	5.63	0.000	3000.3,850.798_r1
BG758.319_r10	4	106827501	106828300	+	1.85	0.000	758.319_r10
BG758.319_r11	4	136100201	136100850	+	2.59	0.000	758.319_r11
BG758.319_r12	5	62755951	62756650	+	2.96	0.000	758.319_r12
BG758.319_r13	7	75455001	75455950	+	2.22	0.000	758.319_r13,1143.37_r2,756.168_r8
BG758.319_r14	8	83972601	83973350	+	2.77	0.000	1968.95_r7,758.319_r14
BG1662.1_r10	3	96600651	96601100	+	5.28	0.000	1035.75_r8,1662.1_r10
BG1662.1_r11	3	105900001	105901050	+	3.07	0.000	1662.1_r11
BG1662.1_r12	4	155249451	155250250	+	3.92	0.000	1662.1_r12
BG1662.1_r13	5	21055801	21056650	+	3.92	0.000	1662.1_r13
BG1662.1_r14	5	41843201	41845150	+	2.90	0.000	1662.1_r14
BG1662.1_r15	6	86847701	86849450	+	2.73	0.000	1662.1_r15,669.69_r17,721.327_r2
BG1662.1_r16	9	118750551	118751350	+	4.94	0.000	1662.1_r16
BG2915.07	1	64000551	64001000	+	9.55	0.000	2915.07,661.523
BG1229.96_r1	13	41486851	41487600	+	3.70	0.000	3170.77
BG1229.96_r2	2	3283601	3284500	+	2.77	0.000	1512.34_r6,1229.96_r2
BG1229.96_r3	2	153161001	153161750	+	4.07	0.000	5421,833.468_r2
BG1229.96_r4	4	132945401	132946600	+	2.40	0.000	1229.96_r4
BG1229.96_r5	7	101896151	101897250	+	2.59	0.000	1229.96_r5,854.371_r5,1037.46_r8
BG1104.31	1	71101501	71103000	+	1.70	0.000	1104.31,1620.36,1646.11
