#Name (cmd = mergePeaks 03_motif/cluster_1_homer_VS_bgPeaks/bg.clean.pos 03_motif/cluster_1_homer_VS_bgPeaks/target.clean..pos -d given -cobound 1 -prefix 03_motif/cluster_1_homer_VS_bgPeaks/0.00906655106610188.2.tmp)	chr	start	end	strand	stat	stat2	03_motif/cluster_1_homer_VS_bgPeaks/target.clean..pos
BG1160.94_r7	9	56508851	56510200	+	2.45	0.000	2505.93_r5,1160.94_r7,1192.37_r7,1266.31_r3
BG1361.49_r1	2	140042251	140043200	+	3.83	0.000	3005.57,5736.37_r1,1821.63,2494.37,860.045_r10,1361.49_r1,2760.43
BG3920.85	12	105032251	105033250	+	12.6	0.000	1461.88,3920.85,2376.68
BG3920.98	6	128836301	128836750	+	14.0	0.000	3476.4,3217.78,915.531_r4,9716.89,3920.98,1378.02_r3
BG3937.9_r1	7	45770651	45771800	+	9.03	0.000	3937.9_r1
BG1239.2	11	54971701	54972650	+	3.51	0.000	841.195_r2,981.605_r1
BG1225.04_r1	10	53379401	53380000	+	3.27	0.000	1772.91_r1,1225.04_r1
BG1225.04_r3	17	23979801	23980700	+	3.59	0.000	1225.04_r3,1090.06_r4,5497.71
BG1294.69	11	87748451	87749850	+	2.22	0.000	2433.75,1294.69,5830.13,859.195,1207.91_r1,1037.46_r2
BG2872.45	11	5837301	5838550	+	6.31	0.000	952.524,2872.45,1241.38_r1
BG3111.11	5	134183551	134185200	+	6.65	0.000	3111.11,1342.59_r2
BG859.195_r2	9	117926901	117928000	+	1.98	0.000	2091.74,7023.44,1165.22_r4,1907.09_r2,1992.74_r1
BG3443.53	7	16052101	16053500	+	9.89	0.000	1200.54_r5,1836.41_r2
BG3775.95	1	13593051	13593900	+	13.1	0.000	882.03,906.097,3775.95,1083.23,903.473
BG915.535_r1	15	64205701	64206850	+	1.32	0.000	3051.44,864.193,915.535_r1,1540.93_r2,1331.21_r2
BG2459.91	9	57339651	57340400	+	6.84	0.000	2463.45_r1,14319.6,1800.29_r2,1826.59_r3,1061.58_r2,2459.91,3944.64_r1,1024.42_r1
BG1109.7_r10	8	4677951	4678900	+	2.95	0.000	1576.22_r3,1322.43_r8
BG1701.59	6	50416601	50417650	+	4.25	0.000	1009.92_r5,9248.09,3299.44,2504.19,1701.59
BG2395.18	12	98269701	98270550	+	4.25	0.000	5676.03,1717.81,1335.06,13697.4,2395.18,4517.37,2242.74
BG885.632	10	41477101	41478200	+	2.38	0.000	2139.74,5489.19,1349.71_r1,2349.53,903.473_r1,885.632
BG1800.29	1	75142351	75142750	+	5.49	0.000	2105.33,1800.29
BG2494.37	2	140042201	140043000	+	7.27	0.000	3005.57,5736.37_r1,1821.63,2494.37,860.045_r10,1361.49_r1,2760.43
BG758.319_r3	11	32642451	32642800	+	3.14	0.000	758.319_r3
BG758.319_r5	13	113600951	113602000	+	1.29	0.000	1335.57_r1,1602.43_r3
BG743.192_r1	10	67607401	67608200	+	1.63	0.000	2616.74,743.192_r1
BG743.192_r9	16	11475301	11476250	+	1.47	0.000	743.192_r9,2335.46_r3
BG952.522	14	103469101	103469950	+	2.40	0.000	1502.72,4031.66,952.522
BG952.524	11	5836951	5838200	+	1.66	0.000	952.524,2872.45,1241.38_r1
BG952.574	6	142861701	142862650	+	1.37	0.000	952.574,5114.15_r1,1535.38_r1,1220.71_r7
BG1060.6_r2	2	11653051	11653950	+	2.16	0.000	1060.6_r2
BG1060.6_r3	3	108795601	108796250	+	3.93	0.000	1217.57_r8,1633.39_r1,3264.94,1060.6_r3,5906.84,989.515_r1
BG1060.6_r4	4	44022151	44023150	+	2.95	0.000	1060.6_r4,943.275_r5,1388.36_r3
BG1060.6_r5	5	145203801	145204500	+	3.34	0.000	1128.23_r11,1559.82_r17,1060.6_r5,784.027_r19
BG1849.62_r7	7	106550601	106551900	+	3.75	0.000	1849.62_r7,693.585_r17
BG2349.53_r1	12	73715251	73716050	+	5.80	0.000	2349.53_r1,1061.7_r2,2991.78
BG2349.53_r2	8	3354651	3355800	+	6.71	0.000	1086.2_r19,2032.82,675.089_r18
BG2791.98_r1	9	57075901	57077500	+	3.66	0.000	11447.2,4254.98,2922.3,2386.35_r1,1283.64_r4,2791.98_r1,894.882
BG1323.05	15	78449401	78450650	+	3.59	0.000	1091.24_r7,1909.28_r4
BG765.988_r1	1	183296751	183297750	+	1.57	0.000	2284.32,914.698_r4
BG2480.36_r2	7	43399551	43400250	+	7.33	0.000	991.388,2480.36_r2
BG865.696_r1	11	106166851	106167750	+	2.29	0.000	865.696_r1,1875.19_r3
BG865.696_r8	17	84116401	84117200	+	2.61	0.000	906.283_r1,865.696_r8
BG5412.47	11	120672901	120673650	+	16.0	0.000	1984.57_r1,5412.47,1689.1_r2,2807.23
BG5412.48	10	68035451	68036900	+	14.8	0.000	887.222,883.832,952.523_r2,1535.39
BG795.31_r1	10	81350451	81351000	+	2.59	0.000	1368.59,2488.89,795.31_r1,710.525_r1
BG795.31_r6	2	163253301	163254200	+	1.85	0.000	805.269,972.167
BG795.31_r8	7	45154101	45154650	+	2.22	0.000	2522.98_r4,1037.46_r7,795.31_r8
BG4329.98	11	96441201	96442100	+	11.6	0.000	4329.98,2160.48_r1,1035.75_r3,1298.54_r1,1190.02_r2
BG8319.02	15	103238901	103240950	+	10.7	0.000	8319.02,5218.68,2759.52,962.728_r1,1190.02_r7
BG1754.52	11	97683951	97684600	+	5.19	0.000	5710.8,2539.92,1754.52,1266.95_r1
BG1754.67	4	43561501	43563550	+	1.75	0.000	1754.67
BG1917.81	1	86064251	86065300	+	3.58	0.000	1285.44
BG2190.56_r10	7	80449601	80450600	+	5.97	0.000	1396.42_r4,2190.56_r10,808.527_r11
BG2190.56_r12	9	113705651	113707050	+	3.07	0.000	1001.68_r14
BG922.865_r10	4	8810701	8811350	+	3.27	0.000	1892.24_r8,922.865_r10,1128.23_r8
BG922.865_r15	7	72314551	72315150	+	2.61	0.000	942.755_r1,1327.33_r4,922.865_r15
BG934.027	11	34033851	34034450	+	2.77	0.000	1592.55_r1,934.027,2090.17
BG1009.92	1	74200951	74201700	+	2.64	0.000	1009.92,1053.54_r1,3238.96,1052.71_r1
BG739.825_r1	14	47361351	47362500	+	1.48	0.000	1176.04_r6
BG1620.36	1	71102401	71103800	+	2.55	0.000	1731.39,2318.41
BG2736.07_r1	12	8921351	8922600	+	6.82	0.000	2736.07_r1,2044.4,971.017
BG2736.07_r5	3	103859701	103860650	+	7.16	0.000	1837.56_r3,628.503_r7,971.018_r2,2736.07_r5
BG4696.49	13	113579451	113580650	+	13.3	0.000	4696.49,2356.89,2242.74_r1,1183.72,1167.87_r2
BG934.412	5	74200251	74201350	+	1.70	0.000	694.19_r11
BG2523.59	1	161250901	161251650	+	7.84	0.000	1916.02,819.54,9554.93,2639.41,2710.42,2523.59,1868.05
BG4261.79_r1	3	95624751	95625850	+	11.4	0.000	1160.94_r2,1698.92_r1,4261.79_r1,2466.42,1794.07_r1
BG4261.79_r2	4	155199651	155201400	+	11.4	0.000	686.023_r10
BG4261.79_r3	9	95959401	95961000	+	9.55	0.000	1396.55_r8
BG1207.91	10	19062351	19063200	+	3.14	0.000	806.322,1091.24,2156.47,1845.73,1052.71_r2,1207.91
BG793.102	16	43698501	43699500	+	1.45	0.000	793.102,2833.93,2405.99,972.166_r1,647.346_r8,1632.47_r4,5020.39
BG793.103	1	91297201	91298650	+	1.19	0.000	638.099
BG2209.58	2	128499501	128500350	+	5.89	0.000	890.198_r1,2209.58
BG906.532_r3	4	148139651	148140700	+	1.96	0.000	906.532_r3,1683.1_r3
BG931.032_r1	18	34860451	34861200	+	1.96	0.000	6256.32,931.032_r1,1368.67
BG931.032_r4	4	32164051	32165050	+	1.63	0.000	931.032_r4,3784.47_r1,1063.5_r6,638.324_r6,1160.94_r3
BG1994.52_r2	14	61172501	61173650	+	3.07	0.000	1600.72_r1,1994.52_r2
BG2180.57	10	80602551	80603700	+	5.88	0.000	749.071_r1,1830.81,2180.57,3136.68,1139.16_r2
BG1306.11_r2	10	127162501	127163700	+	2.55	0.000	1617.06,1306.11_r2,924.779_r1
BG1306.11_r6	7	38214201	38215400	+	3.14	0.000	1306.11_r6,1788.56_r1,1378.02_r4,5582.95,2191.73,1495.16_r4
BG1306.11_r9	9	66593101	66594000	+	3.93	0.000	1266.95_r9,2863.92_r3,1342.59_r5
BG7236.53	4	135119751	135120950	+	16.5	0.000	1907.09,7236.53,2759.52_r1,1992.74,1045_r5
BG3409.43	10	12813001	12814150	+	8.01	0.000	3409.43,684.336
BG4449.31_r1	10	79984301	79985300	+	8.01	0.000	1894.73,1777.49,4449.31_r1,1905.05
BG4449.31_r2	6	17065051	17066500	+	5.80	0.000	4449.31_r2,996.367_r4
BG4824.35	19	53461001	53462150	+	12.8	0.000	1313.19_r2,1806.95,4824.35,2227.48_r1,1747.73_r1
BG1764.38_r20	9	116188601	116189450	+	3.92	0.000	1764.38_r20
BG3775.95_r1	19	33222451	33223500	+	9.38	0.000	1943.73,923.113_r1,3775.95_r1
BG3775.95_r2	4	140944751	140946200	+	7.33	0.000	1179.82,1482.88_r2,3775.95_r2,804.558_r8
BG3775.95_r3	8	123064101	123066100	+	6.31	0.000	3775.95_r3,1158.8_r8,914.698_r20
BG3112.37	1	171628751	171630050	+	7.63	0.000	2163.98,2392.92_r1,7909.89,3112.37,1491.29,951.724
BG2029.14	13	113183101	113183900	+	7.32	0.000	1917.81_r4,628.851_r1,2029.14,1527.22_r1,1433.77_r1
BG1433.41_r3	17	34603651	34604300	+	4.07	0.000	1429.22_r2,1433.41_r3
BG1433.41_r4	19	41354001	41354900	+	3.70	0.000	2776.72,4176.56,1433.41_r4,2499.09,1207.91_r4
BG842.241	16	92824851	92826100	+	1.58	0.000	1470.4_r1,3291.28,1669.46,3656.62_r1,1357.85_r3
BG842.242	4	133583551	133584600	+	1.58	0.000	842.242,953.291_r1
BG775.808	11	6443951	6444750	+	1.57	0.000	775.808,759.525,869.294_r2
BG915.536_r1	16	46021901	46023350	+	1.32	0.000	7014.91,964.943,915.536_r1,1233.21_r1,1766.33_r1
BG915.536_r3	6	39378751	39380300	+	1.13	0.000	915.536_r3,1217.72_r5,3034.4_r2,800.36_r13
BG915.536_r4	9	113705851	113707650	+	1.13	0.000	1001.68_r14
BG2297.97	13	43268001	43269350	+	2.55	0.000	1983.37,1008.01_r5,3631.05,2297.97,882.03_r7
BG1559.89_r1	13	108303151	108303950	+	4.90	0.000	6801.82,1423.95_r3,1377.92,2746.21,1559.89_r1
BG1559.89_r3	4	134853101	134854450	+	2.12	0.000	1559.89_r3
BG1559.89_r4	6	48732751	48733450	+	4.74	0.000	7773.51,1559.89_r4,913.295_r4,638.098_r22
BG756.168_r10	8	124319401	124320300	+	1.37	0.000	1470.05_r2,1724.01_r4,1072.74_r9,756.168_r10
BG3642.46	16	38088151	38089800	+	5.23	0.000	3642.46,2367.44,1620.36_r3,3639.57_r1,1922.34
BG1826.59_r1	2	13573001	13574500	+	2.55	0.000	1826.59_r1,684.337_r14,955.532_r2
BG1826.59_r2	9	33060251	33061200	+	4.91	0.000	2247.21,1826.59_r2,9819.18,3715.96,1075.99_r6,865.805,3554.81
BG1826.59_r3	9	57339451	57340650	+	4.91	0.000	2463.45_r1,14319.6,1800.29_r2,1826.59_r3,1061.58_r2,2459.91,3944.64_r1,1024.42_r1
BG981.605_r1	11	54972151	54972800	+	2.27	0.000	841.195_r2,981.605_r1
BG981.605_r2	18	36559301	36560500	+	1.70	0.000	981.605_r2,1188.26_r4,860.045_r8,1205.28_r3,2804.26_r3,2074.4_r2
BG981.605_r3	7	100590901	100592350	+	1.70	0.000	833.029_r10
BG4312.93	17	12363501	12364750	+	9.03	0.000	2327.43,4312.93,1265.88_r6,1054.25_r11
BG4312.94	1	161794451	161795250	+	15.9	0.000	4312.94,849.362
BG743.193_r2	15	62169251	62169850	+	2.45	0.000	1544.38,3221.92_r1,1289.68,743.193_r2
BG743.193_r3	18	39250451	39251250	+	1.80	0.000	743.193_r3
BG962.396	10	20312001	20313150	+	2.36	0.000	1037.46,694.19_r1
BG1845.73_r1	10	93171101	93172150	+	4.74	0.000	2160.48,1322.43,2074.91,938.748_r1,5864.23,1845.73_r1
BG1845.73_r3	6	41553951	41554950	+	5.55	0.000	1845.73_r3,4040.18_r1,1942.04_r1
BG962.728	15	62169451	62170850	+	1.51	0.000	1544.38,3221.92_r1,1289.68,743.193_r2
BG1739.26_r1	8	4252701	4253650	+	4.58	0.000	1739.26_r1,816.695_r8
BG3264.53	12	100993801	100995050	+	6.99	0.000	3264.53,1442.66_r2,1176.04_r5
BG3264.94	3	108795401	108796250	+	7.63	0.000	1217.57_r8,1633.39_r1,3264.94,1060.6_r3,5906.84,989.515_r1
BG765.989_r1	2	164804601	164805500	+	1.77	0.000	1876.58,1804.89_r2,656.594_r11,765.989_r1,3256.01_r2
BG2122.37_r6	18	34623851	34625000	+	3.92	0.000	1031.03,1265.88_r7,785.628_r1
BG2122.37_r7	3	138143401	138144450	+	4.94	0.000	945.116
BG2122.37_r8	5	66075051	66075400	+	8.69	0.000	1098.48_r7,2122.37_r8,775.86_r18
BG3596.95	9	118039951	118041250	+	8.52	0.000	3596.95,874.012_r8,833.028_r10,823.054_r15
BG850.797_r4	5	23432951	23434000	+	1.85	0.000	1425.22,1767.67_r3,4278.84,3560.79,850.797_r4
BG850.797_r5	5	135024551	135025200	+	1.85	0.000	1373.1_r3,850.797_r5,1926.33_r8,1233.21_r9
BG5250.53	8	84197651	84199100	+	8.86	0.000	2082.57_r3,5250.53,1251.05_r2,1192.97_r8
BG865.697_r1	17	35915851	35916950	+	2.12	0.000	897.036_r6
BG865.697_r2	6	120363601	120364800	+	2.29	0.000	2906.54_r7
BG865.697_r3	6	127582151	127583050	+	1.96	0.000	3273.06_r1,865.697_r3
BG1755.89	1	43933601	43934250	+	5.23	0.000	1038.24,3579.91,2151.2,1755.89
BG824.861	10	26799351	26800100	+	2.94	0.000	869.294,2710.5,824.861,2120.68
BG824.862	11	20542701	20543850	+	2.78	0.000	1313.19_r1,2693.45_r2
BG1522.16	1	36307601	36308550	+	3.54	0.000	887.788
BG661.523_r18	5	122372001	122372750	+	1.63	0.000	1602.43_r10,877.335_r1
BG661.523_r20	7	27507851	27508850	+	1.47	0.000	1453.41_r3
BG1617.21_r1	18	65380751	65382300	+	2.14	0.000	3818.56_r1,1239.21_r1,1394.49_r6,1935.57_r2
BG1617.21_r2	2	3332351	3333050	+	5.80	0.000	1151.54_r6,1192.97_r6,1617.21_r2,4329.98_r1
BG1617.21_r3	3	152912001	152913000	+	3.36	0.000	1793.32,1600.72_r4,1617.21_r3,2131.57_r2,5557.37,1664.6_r2
BG1109.74	1	36766651	36767550	+	2.77	0.000	1109.74,2096.8_r1
BG2524.65	11	74829551	74830900	+	4.25	0.000	2514.01,2524.65,3145.2_r2,1113.74_r8,1249.54_r1
BG2160.48_r1	11	96441351	96442100	+	5.50	0.000	4329.98,2160.48_r1,1035.75_r3,1298.54_r1,1190.02_r2
BG2160.48_r2	12	113167451	113168650	+	3.54	0.000	2160.48_r2,5804.56,1372.05_r3,1556.18
BG2160.48_r3	9	56465051	56466100	+	6.09	0.000	1627.61_r3,3349.77_r3,1102.54_r14
BG1208.13	14	121829651	121830950	+	2.08	0.000	1208.13,988.201_r4,832.301_r5
BG1377.92	13	108303051	108304000	+	4.25	0.000	6801.82,1423.95_r3,1377.92,2746.21,1559.89_r1
BG793.102_r1	8	36181901	36182650	+	2.11	0.000	1647.72_r5,793.102_r1,5097.11,1787.31,1421.05_r6,850.797_r11
BG1581.37_r1	11	109425201	109426450	+	3.14	0.000	1559.89,1581.37_r1,2052.46,3230.44
BG1581.37_r3	4	126752801	126753800	+	3.51	0.000	3042.92_r1
BG3818.56_r1	18	65381401	65382300	+	10.6	0.000	3818.56_r1,1239.21_r1,1394.49_r6,1935.57_r2
BG3818.56_r2	7	143009401	143010700	+	6.48	0.000	3818.56_r2,648.144_r18
BG1144.25	1	180850151	180851500	+	1.53	0.000	1429.21,1144.25,878.54_r1
BG4048.7	1	39842101	39842850	+	13.1	0.000	4048.7,1192.97
BG1080.24	1	92180251	92180950	+	2.75	0.000	1080.24,4133.94,1322.44,2017.24,1800.29_r1
BG1303.94_r2	13	95988001	95988900	+	2.96	0.000	872.413,1303.94_r2,893.653_r3,808.528_r2
BG1303.94_r3	17	83277151	83278100	+	2.40	0.000	1943.38,1139.16_r6,1303.94_r3
BG1303.94_r4	19	3912501	3913300	+	3.51	0.000	3375.34_r1,1581.08,1303.94_r4
BG1303.94_r8	4	139191851	139192800	+	3.51	0.000	2241.7_r8
BG1303.94_r9	5	113538401	113540050	+	2.40	0.000	1167.87_r6
BG6980.81	4	150924051	150925550	+	11.9	0.000	1690.56_r3,6980.81,1266.95_r5,1227.55_r7,1159.51_r3
BG3724.81	10	19577151	19579000	+	6.14	0.000	1179.81,3724.81,2691.11,2347.07
BG1836.41_r1	6	113661351	113662150	+	4.71	0.000	2233.18_r6,1836.41_r1,1129_r2
BG1836.41_r2	7	16052851	16053600	+	5.89	0.000	1200.54_r5,1836.41_r2
BG667.785_r2	17	50469501	50470650	+	1.18	0.000	924.779_r7
BG667.785_r6	4	134494851	134495750	+	1.77	0.000	667.785_r6,1054.25_r16,1527.22_r4
BG667.785_r7	4	134734301	134735100	+	1.96	0.000	2872.45_r3,2017.24_r1,667.785_r7
BG1674.22	11	116030151	116030500	+	5.88	0.000	3818.56,1137.48_r4,1674.22
BG11447.2	9	57075101	57077600	+	20.8	0.000	11447.2,4254.98,2922.3,2386.35_r1,1283.64_r4,2791.98_r1,894.882
BG2245.91	17	29065151	29066900	+	2.45	0.000	4534.55,2245.91,1266.95_r4
BG2940.8	17	25918801	25920950	+	6.10	0.000	2940.8,4381.12_r1,2319.41,2081.92_r1,1159.51_r2
BG2181.71	13	58401701	58402550	+	3.97	0.000	4023.13,1127.04_r1,2181.71
BG1098.48	1	62875901	62876550	+	3.05	0.000	981.605,2540.03,1220.71,726.858_r1
BG665.842	1	184005201	184005950	+	1.85	0.000	1306.71,4227.7,665.842
BG5088.58	19	47729451	47732300	+	9.21	0.000	1666.06_r3,896.66,2486.84,913.293_r3,1239.2_r2
BG2676.41	18	75353501	75354400	+	8.01	0.000	1571.26_r2,751.359_r5
BG785.628_r1	18	34624101	34624900	+	1.37	0.000	1031.03,1265.88_r7,785.628_r1
BG785.628_r2	3	96881701	96882500	+	2.75	0.000	1837.56_r2,785.628_r2,1470.4_r3
BG2833.93_r1	9	21287451	21289150	+	4.41	0.000	4347.03_r4,1144.25_r8,1008.01_r20,2258.69
BG1886.55_r1	7	13023801	13024600	+	5.55	0.000	3852.66_r3,2090.74_r3,1886.55_r1
BG1443.59_r1	1	133130301	133131300	+	3.93	0.000	1619.48
BG1443.59_r3	17	84957151	84957850	+	2.95	0.000	3454.62_r1,5923.88,943.853,1443.59_r3,1235.79_r5
BG1443.59_r4	2	129180051	129181000	+	3.73	0.000	2105.43,3912.32_r4,914.697_r3,1443.59_r4,1248.45_r2
BG3417.96_r1	14	54227251	54228600	+	9.21	0.000	1462.97,2173.23,1649.72_r1,3417.96_r1,824.911_r3
BG1875.19_r3	11	106167051	106167800	+	5.46	0.000	865.696_r1,1875.19_r3
BG3937.9	5	37050601	37052250	+	8.01	0.000	2062.28_r3,3937.9,1081.99_r5,1698.72_r2
BG2297.97_r1	5	33657301	33658500	+	4.12	0.000	2297.97_r1,1547.92,6801.82_r1,2188.74_r2,1877.3_r2,2319.02_r1,779.884_r1
BG1525.67_r1	13	5864401	5864850	+	5.19	0.000	1017.26_r2,2599.69_r1,1525.67_r1
BG1525.67_r2	17	24169151	24169750	+	3.66	0.000	1747.73,1525.67_r2,1653.58_r5
BG823.054_r10	6	83831401	83832200	+	3.51	0.000	1576.86_r9,823.054_r10,1902.9_r2
BG823.054_r13	8	70760851	70761650	+	1.66	0.000	3017.35_r1,1421.05_r7,823.054_r13,1001.68_r11
BG823.054_r15	9	118040451	118041250	+	2.40	0.000	3596.95,874.012_r8,833.028_r10,823.054_r15
BG2199.76	2	84715301	84716250	+	6.09	0.000	2580.76,758.32_r6
BG852.585	3	146757751	146758500	+	2.51	0.000	906.097_r7,7892.84,852.585,2466.42_r1,1662.98_r1,1322.43_r5
BG3494.67_r1	15	102517751	102518750	+	4.94	0.000	1767.67_r2,2256.46,3494.67_r1,2098.91
BG3494.67_r2	2	167996101	167998250	+	5.63	0.000	3494.67_r2
BG3494.67_r3	4	59263851	59266050	+	5.11	0.000	1129_r1,1257.01_r2
BG981.606_r1	6	136518351	136519100	+	3.02	0.000	981.606_r1,1029.04_r3,1964.07,1662.98_r2
BG981.606_r2	7	16206601	16208000	+	2.08	0.000	981.606_r2,1892.24_r10,1266.83_r6
BG4150.98	14	54223651	54226150	+	4.26	0.000	924.779_r5,893.654_r1
BG4150.99	15	76659801	76660250	+	13.8	0.000	2589.38,1394.49_r3,4150.99,972.169
BG8472.44	9	96889351	96890300	+	21.0	0.000	1031.03_r2,2189.94,8472.44,2899.27,2076.47,1831.06_r2,3615.84
BG898.364_r13	9	20651601	20652100	+	3.43	0.000	898.364_r13,736.528_r4,1423.44_r27,1052.71_r9
BG4977.77	3	19429301	19430450	+	12.1	0.000	2025.4,4977.77,707.066_r3
BG972.167	2	163253051	163254050	+	2.08	0.000	805.269,972.167
BG972.169	15	76659851	76660350	+	3.21	0.000	2589.38,1394.49_r3,4150.99,972.169
BG1510.41_r2	14	21052051	21052550	+	4.88	0.000	3375.34,1322.44_r1,1510.41_r2,1298.54_r2
BG1510.41_r3	2	32714501	32715900	+	3.66	0.000	1510.41_r3,1404.31_r4,1424.16_r1,4304.41,1298.55
BG1061.7_r2	12	73715301	73716000	+	2.61	0.000	2349.53_r1,1061.7_r2,2991.78
BG1061.7_r3	13	95892201	95892650	+	3.59	0.000	2347.07_r1,647.345_r5,1061.7_r3
BG1739.27_r1	11	32541501	32543100	+	2.75	0.000	1739.27_r1,2701.98
BG1599.87_r1	4	63409651	63410900	+	2.40	0.000	1599.87_r1,865.696_r12
BG1599.87_r2	6	70824801	70825750	+	4.25	0.000	886.109_r1,3997.56_r4,1028.8_r2
BG1045_r5	4	135120101	135121000	+	2.96	0.000	1907.09,7236.53,2759.52_r1,1992.74,1045_r5
BG1045_r7	5	109558201	109559100	+	2.03	0.000	5003.35_r1,2081.92_r3,2254.08_r1
BG1045_r8	7	99140951	99141800	+	3.51	0.000	1754.52_r2,5037.44,1679.28_r1,1045_r8,3070.77
BG1045_r9	9	7872651	7873750	+	2.40	0.000	3878.23,924.974_r5,1561.44_r1,1037.46_r9,1535.39_r4,1045_r9
BG3597.39	1	131526451	131528350	+	7.95	0.000	3597.39,6068.8,2931.93,2965.75
BG850.798_r1	10	62340051	62341150	+	1.29	0.000	1094.37_r1
BG850.798_r2	10	81507701	81508450	+	1.85	0.000	6588.73,850.798_r2,1813.06,2072.1,1174.77_r2
BG850.798_r6	2	164083751	164084500	+	1.48	0.000	850.798_r6,1590.9_r1,1418.87_r5,4065.75,1960.07_r1
BG653.355_r6	15	78876851	78877600	+	1.31	0.000	1841.09_r1,653.355_r6,961.772_r3
BG2386.6_r7	3	121291201	121292200	+	6.82	0.000	2386.6_r7,1266.83_r2,1249.54_r9,860.045_r11
BG2386.6_r8	4	137593051	137594600	+	5.97	0.000	2386.6_r8
BG800.36_r13	6	39379201	39380400	+	1.31	0.000	915.536_r3,1217.72_r5,3034.4_r2,800.36_r13
BG2072.1	10	81507801	81508750	+	6.29	0.000	6588.73,850.798_r2,1813.06,2072.1,1174.77_r2
BG2074.4	10	62542851	62544850	+	2.94	0.000	2074.4,2804.26,823.054_r2
BG1453.41_r1	5	112272451	112273900	+	3.73	0.000	1696.19_r11
BG1453.41_r3	7	27507351	27508750	+	3.34	0.000	1453.41_r3
BG693.583	11	55031301	55031800	+	2.03	0.000	4202.13,693.583
BG693.585	10	80798251	80798750	+	2.03	0.000	3997.56,1437.38,1968.12_r1,693.585
BG693.586	12	17388251	17388650	+	2.40	0.000	2753.12_r1,1327.33,1123.18_r1
BG1118.98_r2	12	98283001	98283900	+	2.96	0.000	2284.32_r2,1796.73_r1,1118.98_r2,1119.52_r2
BG1118.98_r4	17	12960301	12961050	+	3.33	0.000	1713.24_r4,1118.98_r4
BG1118.98_r5	17	56462201	56462800	+	3.51	0.000	3562.86_r1,767.693_r10,1118.98_r5
BG1118.98_r7	19	32274901	32276100	+	1.85	0.000	3827.09_r1,1118.98_r7,702.358_r3
BG1118.98_r8	4	53011901	53012650	+	2.77	0.000	2054.18_r5
BG1118.98_r9	7	100590851	100591800	+	2.96	0.000	833.029_r10
BG1209.48	9	61667951	61670850	+	1.59	0.000	1257.71_r8,971.018_r5,667.785_r11,859.787_r1
BG1378.02	1	184005501	184006650	+	2.27	0.000	1306.71,4227.7,665.842
BG1927.4_r1	8	47674301	47675400	+	4.74	0.000	1927.4_r1,2425.82,4006.09_r1,1562.88_r2,1378.02_r5
BG3656.62_r1	16	92825601	92826450	+	9.55	0.000	1470.4_r1,3291.28,1669.46,3656.62_r1,1357.85_r3
BG3656.62_r3	6	136518401	136520100	+	8.52	0.000	981.606_r1,1029.04_r3,1964.07,1662.98_r2
BG5071.53	15	102405251	102406700	+	9.89	0.000	3405.62,1649.82,5071.53
BG2563.13_r1	7	25754751	25755900	+	4.58	0.000	3258.61,1640_r2,1655.36,2563.13_r1,8387.21
BG2822.49	15	76273401	76274950	+	7.02	0.000	1461.15_r1,4099.85_r1,2082.57_r1
BG1576.22	10	42838551	42839200	+	4.90	0.000	1679.15_r2,878.54_r3,1647.72_r1,1576.22
BG2991.78	12	73715501	73716250	+	8.35	0.000	2349.53_r1,1061.7_r2,2991.78
BG1139.16_r10	8	34215751	34216900	+	2.55	0.000	1585.39_r17,1139.16_r10,1396.42_r5,1113.74_r16
BG751.359_r15	7	111082701	111083200	+	3.10	0.000	2983.25,751.359_r15,739.824_r16
BG751.359_r16	8	126847051	126848300	+	1.47	0.000	2540.03_r7,1378.02_r6,2651.5
BG675.088	6	41532251	41533050	+	2.03	0.000	824.91_r5,2522.98_r3,675.088,1502.72_r5
BG1123.18_r1	12	17387701	17388950	+	1.51	0.000	2753.12_r1,1327.33,1123.18_r1
BG1123.18_r2	13	111724901	111725850	+	2.83	0.000	1821.23,998.762_r1,1394.49_r2
BG1463.23_r1	2	24974901	24976000	+	2.36	0.000	1463.23_r1
BG905.46_r1	5	113538851	113540900	+	1.06	0.000	1167.87_r6
BG2013.88	10	96374201	96374850	+	6.71	0.000	2096.8_r3,982.037,2013.88,619.602_r1
BG1100.49_r5	17	24849701	24850800	+	2.40	0.000	1100.49_r5,854.371_r1,2309.89_r6,1086.2_r9
BG1100.49_r8	19	46619751	46620650	+	3.33	0.000	932.933,1100.49_r8,2812.78_r1
BG1099.88	15	76195851	76196350	+	3.73	0.000	4031.65_r1,1190.02_r6,1976.4_r1,1099.88
BG3895.28_r2	8	84703001	84704100	+	8.69	0.000	1689.1_r5,1205.28_r12,3895.28_r2
BG785.629_r3	7	19508301	19509200	+	2.36	0.000	1205.28_r9,824.861_r10
BG785.629_r4	8	86838451	86839400	+	1.96	0.000	878.54_r10,785.629_r4,3324.2_r7,1586.7_r3
BG1198.08	17	57059751	57061050	+	2.75	0.000	1198.08,2410.56,914.698_r12
BG1198.09	11	116433701	116434300	+	3.93	0.000	4756.16,1804.9_r1,915.532_r3,1198.09,1662.98
BG1198.69	10	67610301	67611200	+	2.45	0.000	1198.69
BG1886.56_r1	6	31125851	31127250	+	3.92	0.000	712.081_r9,1886.56_r1,5386.91,1139.16_r8,1236.44,1098.48_r8
